word,antonym
change,unchangeableness
change,firmness
change,identity
change,persistence
change,uniformity
cherish,See synonyms for ABANDON; CHASTEN
choose,cast away
choose,decline
choose,dismiss
choose,refuse
choose,repudiate
choose,cast out
choose,disclaim
choose,leave
choose,reject
choose,throw aside
circumlocution,brevity
circumlocution,compression
circumlocution,condensation
circumlocution,plainness
circumlocution,succinctness
circumlocution,compactness
circumlocution,conciseness
circumlocution,directness
circumlocution,shortness
circumlocution,terseness
cleanse,befoul
cleanse,bespatter
cleanse,debase
cleanse,deprave
cleanse,soil
cleanse,stain
cleanse,taint
cleanse,besmear
cleanse,contaminate
cleanse,defile
cleanse,pollute
cleanse,spoil
cleanse,sully
cleanse,vitiate
cleanse,besmirch
cleanse,corrupt
clear,ambiguous
clear,dim
clear,foggy
clear,mysterious
clear,opaque
clear,unintelligible
clear,cloudy
clear,dubious
clear,indistinct
clear,obscure
clear,turbid
clear,vague
clever,awkward
clever,clumsy
clever,foolish
clever,ignorant
clever,slow
clever,thick-headed
clever,bungling
clever,dull
clever,idiotic
clever,senseless
clever,stupid
clever,witless
collision,agreement
collision,coincidence
collision,concord
collision,conformity
collision,unison
collision,amity
collision,concert
collision,concurrence
collision,harmony
collision,unity
comfortable,cheerless
comfortable,discontented
comfortable,distressed
comfortable,forlorn
comfortable,uncomfortable
comfortable,disagreeable
comfortable,dissatisfied
comfortable,dreary
comfortable,miserable
comfortable,wretched
company,dispersion
company,loneliness
company,privacy
company,retirement
company,seclusion
company,solitude
compel,See synonyms for HINDER
complain,applaud
complain,approve
complain,commend
complain,eulogize
complain,laud
complain,praise
complex,clear
complex,homogeneous
complex,plain
complex,uncombined
complex,uniform
complex,direct
complex,obvious
complex,simple
complex,uncompounded
complex,unraveled
condemn,absolve
condemn,applaud
condemn,exonerate
condemn,pardon
condemn,acquit
condemn,approve
condemn,justify
condemn,praise
confess,cloak
confess,deny
confess,disown
confess,hide
confess,screen
confess,conceal
confess,disavow
confess,dissemble
confess,mask
confess,secrete
confess,cover
confess,disguise
confess,dissimulate
confess,repudiate
confess,veil
confirm,abrogate
confirm,cancel
confirm,overthrow
confirm,shatter
confirm,upset
confirm,annul
confirm,destroy
confirm,shake
confirm,unsettle
confirm,weaken
congratulate,condole with
congratulate,console
conquer,capitulate
conquer,fail
conquer,fly
conquer,lose
conquer,retire
conquer,submit
conquer,surrender
conquer,cede
conquer,fall
conquer,forfeit
conquer,resign
conquer,retreat
conquer,succumb
conquer,yield
conscious,cold
conscious,dead
conscious,deaf
conscious,ignorant
conscious,insensible
conscious,unaware
conscious,unconscious
console,annoy
console,distress
console,disturb
console,grieve
console,hurt
console,sadden
console,trouble
console,wound
convey,cling to
convey,hold
convey,keep
convey,possess
convey,preserve
convey,retain
convoke,adjourn
convoke,disband
convoke,dismiss
convoke,dissolve
convoke,scatter
convoke,break up
convoke,discharge
convoke,disperse
convoke,prorogue
convoke,separate
criminal,innocent
criminal,lawful
criminal,meritorious
criminal,right
criminal,just
criminal,legal
criminal,moral
criminal,virtuous
daily,nightly
daily,nocturnal
danger,defense
danger,immunity
danger,protection
danger,safeguard
danger,safety
danger,security
danger,shelter
dark,bright
dark,crystalline
dark,glowing
dark,lucid
dark,shining
dark,brilliant
dark,dazzling
dark,illumined
dark,luminous
dark,transparent
dark,clear
dark,gleaming
dark,light
dark,radiant
dark,white
dark,Compare synonyms for LIGHT
deception,candor
deception,frankness
deception,honesty
deception,simplicity
deception,truth
deception,fair dealing
deception,guilelessness
deception,openness
deception,sincerity
deception,veracity
defense,abandonment
defense,betrayal
defense,capitulation
defense,desertion
defense,flight
defense,surrender
defile,clean
defile,cleanse
defile,disinfect
defile,hallow
defile,purify
defile,sanctify
defile,wash
delicious,acrid
delicious,loathsome
delicious,nauseous
delicious,repulsive
delicious,unpalatable
delicious,unsavory
delicious,bitter
delightful,depressing
delightful,hateful
delightful,miserable
delightful,painful
delightful,woful
delightful,disappointing
delightful,horrible
delightful,mournful
delightful,saddening
delightful,wretched
delightful,distressing
delightful,melancholy
delusion,actuality
delusion,certainty
delusion,fact
delusion,reality
delusion,truth
delusion,verity
demolish,build
demolish,construct
demolish,create
demolish,make
demolish,repair
demolish,restore
desire,See synonyms for ANTIPATHY
despair,anticipation
despair,confidence
despair,encouragement
despair,expectation
despair,hopefulness
despair,assurance
despair,courage
despair,expectancy
despair,hope
despair,trust
despair,cheer
despair,elation
die,be born
die,come into being
die,flourish
die,rise again
die,begin
die,come to life
die,grow
die,rise from the dead
die,be immortal
die,exist
die,live
die,survive
difference,agreement
difference,harmony
difference,likeness
difference,sameness
difference,uniformity
difference,consonance
difference,identity
difference,resemblance
difference,similarity
difference,unity
difficult,easy
difficult,facile
difficult,light
difficult,pleasant
difficult,slight
difficult,trifling
difficult,trivial
discover,See synonyms for HIDE
disease,health
disease,robustness
disease,soundness
disease,strength
disease,sturdiness
disease,vigor
disparage,See synonyms for PRAISE
displace,adjust
displace,assort
displace,dispose
displace,order
displace,put in order
displace,set in order
displace,array
displace,classify
displace,group
displace,place
displace,put in place
displace,sort
do,baffle
do,defeat
do,fail
do,mar
do,miss
do,ruin
do,come short
do,destroy
do,frustrate
do,miscarry
do,neglect
do,spoil
docile,determined
docile,inflexible
docile,opinionated
docile,self-willed
docile,wilful
docile,dogged
docile,intractable
docile,resolute
docile,stubborn
docile,unyielding
docile,firm
docile,obstinate
doubt,believe
doubt,depend on
doubt,depend upon
doubt,rely on
doubt,rely upon
doubt,trust
doubt,confide in
doubt,assurance
doubt,certainty
doubt,conviction
doubt,determination
doubt,resolution
doubt,belief
doubt,confidence
doubt,decision
doubt,persuasion
doubt,resolve
draw,alienate
draw,estrange
draw,rebuff
draw,reject
draw,repel
draw,repulse
draw,See synonyms for DRIVE
dream,certainty
dream,fact
dream,reality
dream,realization
dream,substance
dream,verity
dress,bareness
dress,dishabille
dress,exposure
dress,nakedness
dress,nudity
dress,undress
dress,disarray
drive,See synonyms for DRAW
duplicate,archetype
duplicate,model
duplicate,original
duplicate,pattern
duplicate,prototype
eager,apathetic
eager,cool
eager,indifferent
eager,regardless
eager,unconcerned
eager,calm
eager,dispassionate
eager,negligent
eager,stolid
eager,uninterested
eager,careless
eager,frigid
eager,phlegmatic
eager,stony
eager,unmindful
eager,cold
eager,heedless
eager,purposeless
eager,stupid
eager,unmoved
ease,annoyance
ease,difficulty
ease,irritation
ease,trouble
ease,vexation
ease,awkwardness
ease,discomfort
ease,perplexity
ease,uneasiness
ease,worry
ease,constraint
ease,disquiet
education,ignorance
education,illiteracy
education,Compare synonyms for IGNORANT
effrontery,bashfulness
effrontery,diffidence
effrontery,sensitiveness
effrontery,shyness
effrontery,coyness
effrontery,modesty
effrontery,shrinking
effrontery,timidity
egotism,bashfulness
egotism,humility
egotism,self-forgetfulness
egotism,unobtrusiveness
egotism,deference
egotism,modesty
egotism,shyness
egotism,unostentatiousness
egotism,diffidence
egotism,self-distrust
end,See synonyms for BEGIN
end,See synonyms for BEGINNING
endeavor,abandon
endeavor,give up
endeavor,omit
endeavor,throw away
endeavor,dismiss
endeavor,let go
endeavor,overlook
endeavor,throw over
endeavor,drop
endeavor,neglect
endeavor,pass by
endeavor,throw up
endure,break
endure,despair
endure,fail
endure,fall
endure,give out
endure,sink
endure,surrender
endure,break down
endure,droop
endure,faint
endure,falter
endure,give up
endure,succumb
endure,yield
enemy,abettor
enemy,accessory
enemy,accomplice
enemy,ally
enemy,friend
enemy,helper
enemy,supporter
enmity,agreement
enmity,amity
enmity,friendship
enmity,kindliness
enmity,regard
enmity,alliance
enmity,concord
enmity,harmony
enmity,kindness
enmity,sympathy
entertain,annoy
entertain,bore
entertain,busy
entertain,disquiet
entertain,distract
entertain,disturb
entertain,tire
entertain,weary
entertainment,ennui
entertainment,fatigue
entertainment,labor
entertainment,lassitude
entertainment,toil
entertainment,weariness
entertainment,work
enthusiasm,calculation
enthusiasm,caution
enthusiasm,deadness
enthusiasm,indifference
enthusiasm,policy
enthusiasm,timidity
enthusiasm,calmness
enthusiasm,coldness
enthusiasm,dulness
enthusiasm,lukewarmness
enthusiasm,prudence
enthusiasm,wariness
entrance,departure
entrance,ejection
entrance,exit
entrance,refusal
entrance,withdrawal
entrance,egress
entrance,exclusion
entrance,expulsion
entrance,rejection
envious,contented
envious,friendly
envious,kindly
envious,satisfied
envious,trustful
envious,well-disposed
equivocal,certain
equivocal,evident
equivocal,lucid
equivocal,perspicuous
